	conv_N	conv_H	conv_W	conv_CI	conv_FH	conv_FW	conv_CO	conv_zPadHLeft	conv_zPadHRight	conv_zPadWLeft	conv_zPadWRight	conv_strideH	conv_strideW	time_cost
3178	1.0	110.0	110.0	16.0	5.0	5.0	64.0	2.0	2.0	2.0	2.0	1.0	1.0	3554.0
3179	1.0	110.0	110.0	64.0	5.0	5.0	64.0	0.0	0.0	0.0	0.0	1.0	1.0	9552.0
3180	1.0	106.0	106.0	64.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	1266.0
3181	1.0	106.0	106.0	16.0	3.0	3.0	64.0	1.0	0.0	1.0	0.0	2.0	2.0	2487.0
3182	1.0	53.0	53.0	64.0	7.0	7.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	1086.0
3183	1.0	47.0	47.0	16.0	5.0	5.0	256.0	2.0	2.0	2.0	2.0	1.0	1.0	2970.0
3184	1.0	47.0	47.0	256.0	7.0	7.0	64.0	0.0	0.0	0.0	0.0	2.0	2.0	7488.0
3185	1.0	224.0	224.0	3.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	1834.0
3186	1.0	224.0	224.0	16.0	5.0	5.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	4773.0
3187	1.0	220.0	220.0	16.0	5.0	5.0	16.0	2.0	1.0	2.0	1.0	2.0	2.0	3351.0
3188	1.0	110.0	110.0	16.0	5.0	5.0	64.0	2.0	2.0	2.0	2.0	1.0	1.0	3641.0
3189	1.0	110.0	110.0	64.0	5.0	5.0	64.0	0.0	0.0	0.0	0.0	1.0	1.0	9608.0
3190	1.0	106.0	106.0	64.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	1392.0
3191	1.0	106.0	106.0	16.0	3.0	3.0	64.0	1.0	0.0	1.0	0.0	2.0	2.0	2537.0
3192	1.0	53.0	53.0	64.0	7.0	7.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	1036.0
3193	1.0	47.0	47.0	16.0	5.0	5.0	256.0	2.0	2.0	2.0	2.0	1.0	1.0	3052.0
3194	1.0	47.0	47.0	256.0	7.0	7.0	64.0	0.0	0.0	0.0	0.0	2.0	2.0	7362.0
3195	1.0	224.0	224.0	3.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	1908.0
3196	1.0	224.0	224.0	16.0	5.0	5.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	4752.0
3197	1.0	220.0	220.0	16.0	5.0	5.0	16.0	2.0	1.0	2.0	1.0	2.0	2.0	3368.0
3198	1.0	110.0	110.0	16.0	5.0	5.0	64.0	2.0	2.0	2.0	2.0	1.0	1.0	3639.0
3199	1.0	110.0	110.0	64.0	5.0	5.0	64.0	0.0	0.0	0.0	0.0	1.0	1.0	9581.0
3200	1.0	106.0	106.0	64.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	1388.0
3201	1.0	106.0	106.0	16.0	3.0	3.0	64.0	1.0	0.0	1.0	0.0	2.0	2.0	2601.0
3202	1.0	53.0	53.0	64.0	7.0	7.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	1045.0
3203	1.0	47.0	47.0	16.0	5.0	5.0	256.0	2.0	2.0	2.0	2.0	1.0	1.0	2903.0
3204	1.0	47.0	47.0	256.0	7.0	7.0	64.0	0.0	0.0	0.0	0.0	2.0	2.0	7508.0
3205	1.0	224.0	224.0	3.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	1835.0
3206	1.0	224.0	224.0	16.0	5.0	5.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	4587.0
3207	1.0	220.0	220.0	16.0	5.0	5.0	16.0	2.0	1.0	2.0	1.0	2.0	2.0	3522.0
3208	1.0	110.0	110.0	16.0	5.0	5.0	64.0	2.0	2.0	2.0	2.0	1.0	1.0	3567.0
3209	1.0	110.0	110.0	64.0	5.0	5.0	64.0	0.0	0.0	0.0	0.0	1.0	1.0	9575.0
3210	1.0	106.0	106.0	64.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	1431.0
3211	1.0	106.0	106.0	16.0	3.0	3.0	64.0	1.0	0.0	1.0	0.0	2.0	2.0	2588.0
3212	1.0	53.0	53.0	64.0	7.0	7.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	1084.0
3213	1.0	47.0	47.0	16.0	5.0	5.0	256.0	2.0	2.0	2.0	2.0	1.0	1.0	2986.0
3214	1.0	47.0	47.0	256.0	7.0	7.0	64.0	0.0	0.0	0.0	0.0	2.0	2.0	7426.0
3215	1.0	224.0	224.0	3.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	1887.0
3216	1.0	224.0	224.0	16.0	5.0	5.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	4547.0
3217	1.0	220.0	220.0	16.0	5.0	5.0	16.0	2.0	1.0	2.0	1.0	2.0	2.0	3253.0
3218	1.0	110.0	110.0	16.0	5.0	5.0	64.0	2.0	2.0	2.0	2.0	1.0	1.0	3616.0
3219	1.0	110.0	110.0	64.0	5.0	5.0	64.0	0.0	0.0	0.0	0.0	1.0	1.0	9643.0
3220	1.0	106.0	106.0	64.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	1372.0
3221	1.0	106.0	106.0	16.0	3.0	3.0	64.0	1.0	0.0	1.0	0.0	2.0	2.0	2555.0
3222	1.0	53.0	53.0	64.0	7.0	7.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	1080.0
3223	1.0	47.0	47.0	16.0	5.0	5.0	256.0	2.0	2.0	2.0	2.0	1.0	1.0	2955.0
3224	1.0	47.0	47.0	256.0	7.0	7.0	64.0	0.0	0.0	0.0	0.0	2.0	2.0	7369.0
3225	1.0	224.0	224.0	3.0	7.0	7.0	16.0	0.0	0.0	0.0	0.0	2.0	2.0	1651.0
3226	1.0	109.0	109.0	16.0	7.0	7.0	64.0	3.0	3.0	3.0	3.0	1.0	1.0	3926.0
3227	1.0	109.0	109.0	64.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	2.0	2.0	481.0
3228	1.0	55.0	55.0	16.0	1.0	1.0	32.0	0.0	0.0	0.0	0.0	2.0	2.0	175.0
3229	1.0	28.0	28.0	32.0	5.0	5.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	173.0
3230	1.0	24.0	24.0	16.0	7.0	7.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	933.0
3231	1.0	18.0	18.0	256.0	7.0	7.0	32.0	0.0	0.0	0.0	0.0	1.0	1.0	648.0
3232	1.0	12.0	12.0	32.0	3.0	3.0	16.0	1.0	0.0	1.0	0.0	2.0	2.0	72.0
3233	1.0	6.0	6.0	16.0	1.0	1.0	512.0	0.0	0.0	0.0	0.0	2.0	2.0	1143.0
3234	1.0	3.0	3.0	512.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	2.0	2.0	166.0
3235	1.0	224.0	224.0	3.0	7.0	7.0	16.0	0.0	0.0	0.0	0.0	2.0	2.0	1578.0
3236	1.0	109.0	109.0	16.0	7.0	7.0	64.0	3.0	3.0	3.0	3.0	1.0	1.0	4034.0
3237	1.0	109.0	109.0	64.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	2.0	2.0	410.0
3238	1.0	55.0	55.0	16.0	1.0	1.0	32.0	0.0	0.0	0.0	0.0	2.0	2.0	186.0
3239	1.0	28.0	28.0	32.0	5.0	5.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	189.0
3240	1.0	24.0	24.0	16.0	7.0	7.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	942.0
3241	1.0	18.0	18.0	256.0	7.0	7.0	32.0	0.0	0.0	0.0	0.0	1.0	1.0	671.0
3242	1.0	12.0	12.0	32.0	3.0	3.0	16.0	1.0	0.0	1.0	0.0	2.0	2.0	78.0
3243	1.0	6.0	6.0	16.0	1.0	1.0	512.0	0.0	0.0	0.0	0.0	2.0	2.0	1130.0
3244	1.0	3.0	3.0	512.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	2.0	2.0	183.0
3245	1.0	224.0	224.0	3.0	7.0	7.0	16.0	0.0	0.0	0.0	0.0	2.0	2.0	1559.0
3246	1.0	109.0	109.0	16.0	7.0	7.0	64.0	3.0	3.0	3.0	3.0	1.0	1.0	3939.0
3247	1.0	109.0	109.0	64.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	2.0	2.0	488.0
3248	1.0	55.0	55.0	16.0	1.0	1.0	32.0	0.0	0.0	0.0	0.0	2.0	2.0	179.0
3249	1.0	28.0	28.0	32.0	5.0	5.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	170.0
3250	1.0	24.0	24.0	16.0	7.0	7.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	929.0
3251	1.0	18.0	18.0	256.0	7.0	7.0	32.0	0.0	0.0	0.0	0.0	1.0	1.0	691.0
3252	1.0	12.0	12.0	32.0	3.0	3.0	16.0	1.0	0.0	1.0	0.0	2.0	2.0	64.0
3253	1.0	6.0	6.0	16.0	1.0	1.0	512.0	0.0	0.0	0.0	0.0	2.0	2.0	1126.0
3254	1.0	3.0	3.0	512.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	2.0	2.0	179.0
3255	1.0	224.0	224.0	3.0	7.0	7.0	16.0	0.0	0.0	0.0	0.0	2.0	2.0	1525.0
3256	1.0	109.0	109.0	16.0	7.0	7.0	64.0	3.0	3.0	3.0	3.0	1.0	1.0	3905.0
3257	1.0	109.0	109.0	64.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	2.0	2.0	486.0
3258	1.0	55.0	55.0	16.0	1.0	1.0	32.0	0.0	0.0	0.0	0.0	2.0	2.0	184.0
3259	1.0	28.0	28.0	32.0	5.0	5.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	190.0
3260	1.0	24.0	24.0	16.0	7.0	7.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	982.0
3261	1.0	18.0	18.0	256.0	7.0	7.0	32.0	0.0	0.0	0.0	0.0	1.0	1.0	636.0
3262	1.0	12.0	12.0	32.0	3.0	3.0	16.0	1.0	0.0	1.0	0.0	2.0	2.0	81.0
3263	1.0	6.0	6.0	16.0	1.0	1.0	512.0	0.0	0.0	0.0	0.0	2.0	2.0	1103.0
3264	1.0	3.0	3.0	512.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	2.0	2.0	187.0
3265	1.0	224.0	224.0	3.0	7.0	7.0	16.0	0.0	0.0	0.0	0.0	2.0	2.0	1569.0
3266	1.0	109.0	109.0	16.0	7.0	7.0	64.0	3.0	3.0	3.0	3.0	1.0	1.0	4006.0
3267	1.0	109.0	109.0	64.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	2.0	2.0	486.0
3268	1.0	55.0	55.0	16.0	1.0	1.0	32.0	0.0	0.0	0.0	0.0	2.0	2.0	173.0
3269	1.0	28.0	28.0	32.0	5.0	5.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	154.0
3270	1.0	24.0	24.0	16.0	7.0	7.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	938.0
3271	1.0	18.0	18.0	256.0	7.0	7.0	32.0	0.0	0.0	0.0	0.0	1.0	1.0	604.0
3272	1.0	12.0	12.0	32.0	3.0	3.0	16.0	1.0	0.0	1.0	0.0	2.0	2.0	59.0
3273	1.0	6.0	6.0	16.0	1.0	1.0	512.0	0.0	0.0	0.0	0.0	2.0	2.0	1084.0
3274	1.0	3.0	3.0	512.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	2.0	2.0	170.0
3275	1.0	224.0	224.0	3.0	7.0	7.0	16.0	0.0	0.0	0.0	0.0	2.0	2.0	1498.0
3276	1.0	109.0	109.0	16.0	7.0	7.0	64.0	3.0	3.0	3.0	3.0	1.0	1.0	3898.0
3277	1.0	109.0	109.0	64.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	2.0	2.0	442.0
3278	1.0	55.0	55.0	16.0	1.0	1.0	32.0	0.0	0.0	0.0	0.0	2.0	2.0	174.0
3279	1.0	28.0	28.0	32.0	5.0	5.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	166.0
3280	1.0	24.0	24.0	16.0	7.0	7.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	949.0
3281	1.0	18.0	18.0	256.0	7.0	7.0	32.0	0.0	0.0	0.0	0.0	1.0	1.0	639.0
3282	1.0	12.0	12.0	32.0	3.0	3.0	16.0	1.0	0.0	1.0	0.0	2.0	2.0	80.0
3283	1.0	6.0	6.0	16.0	1.0	1.0	512.0	0.0	0.0	0.0	0.0	2.0	2.0	1086.0
3284	1.0	3.0	3.0	512.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	2.0	2.0	163.0
3285	1.0	224.0	224.0	3.0	7.0	7.0	16.0	0.0	0.0	0.0	0.0	2.0	2.0	1581.0
3286	1.0	109.0	109.0	16.0	7.0	7.0	64.0	3.0	3.0	3.0	3.0	1.0	1.0	3974.0
3287	1.0	109.0	109.0	64.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	2.0	2.0	503.0
3288	1.0	55.0	55.0	16.0	1.0	1.0	32.0	0.0	0.0	0.0	0.0	2.0	2.0	168.0
3289	1.0	28.0	28.0	32.0	5.0	5.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	186.0
3290	1.0	24.0	24.0	16.0	7.0	7.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	942.0
3291	1.0	18.0	18.0	256.0	7.0	7.0	32.0	0.0	0.0	0.0	0.0	1.0	1.0	694.0
3292	1.0	12.0	12.0	32.0	3.0	3.0	16.0	1.0	0.0	1.0	0.0	2.0	2.0	83.0
3293	1.0	6.0	6.0	16.0	1.0	1.0	512.0	0.0	0.0	0.0	0.0	2.0	2.0	1153.0
3294	1.0	3.0	3.0	512.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	2.0	2.0	168.0
3295	1.0	224.0	224.0	3.0	7.0	7.0	16.0	0.0	0.0	0.0	0.0	2.0	2.0	1570.0
3296	1.0	109.0	109.0	16.0	7.0	7.0	64.0	3.0	3.0	3.0	3.0	1.0	1.0	4012.0
3297	1.0	109.0	109.0	64.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	2.0	2.0	505.0
3298	1.0	55.0	55.0	16.0	1.0	1.0	32.0	0.0	0.0	0.0	0.0	2.0	2.0	186.0
3299	1.0	28.0	28.0	32.0	5.0	5.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	180.0
3300	1.0	24.0	24.0	16.0	7.0	7.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	922.0
3301	1.0	18.0	18.0	256.0	7.0	7.0	32.0	0.0	0.0	0.0	0.0	1.0	1.0	670.0
3302	1.0	12.0	12.0	32.0	3.0	3.0	16.0	1.0	0.0	1.0	0.0	2.0	2.0	82.0
3303	1.0	6.0	6.0	16.0	1.0	1.0	512.0	0.0	0.0	0.0	0.0	2.0	2.0	1172.0
3304	1.0	3.0	3.0	512.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	2.0	2.0	175.0
3305	1.0	224.0	224.0	3.0	7.0	7.0	16.0	0.0	0.0	0.0	0.0	2.0	2.0	1537.0
3306	1.0	109.0	109.0	16.0	7.0	7.0	64.0	3.0	3.0	3.0	3.0	1.0	1.0	3945.0
3307	1.0	109.0	109.0	64.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	2.0	2.0	480.0
3308	1.0	55.0	55.0	16.0	1.0	1.0	32.0	0.0	0.0	0.0	0.0	2.0	2.0	181.0
3309	1.0	28.0	28.0	32.0	5.0	5.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	183.0
3310	1.0	24.0	24.0	16.0	7.0	7.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	989.0
3311	1.0	18.0	18.0	256.0	7.0	7.0	32.0	0.0	0.0	0.0	0.0	1.0	1.0	687.0
3312	1.0	12.0	12.0	32.0	3.0	3.0	16.0	1.0	0.0	1.0	0.0	2.0	2.0	83.0
3313	1.0	6.0	6.0	16.0	1.0	1.0	512.0	0.0	0.0	0.0	0.0	2.0	2.0	1121.0
3314	1.0	3.0	3.0	512.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	2.0	2.0	193.0
3315	1.0	224.0	224.0	3.0	7.0	7.0	16.0	0.0	0.0	0.0	0.0	2.0	2.0	1528.0
3316	1.0	109.0	109.0	16.0	7.0	7.0	64.0	3.0	3.0	3.0	3.0	1.0	1.0	3944.0
3317	1.0	109.0	109.0	64.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	2.0	2.0	479.0
3318	1.0	55.0	55.0	16.0	1.0	1.0	32.0	0.0	0.0	0.0	0.0	2.0	2.0	174.0
3319	1.0	28.0	28.0	32.0	5.0	5.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	201.0
3320	1.0	24.0	24.0	16.0	7.0	7.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	956.0
3321	1.0	18.0	18.0	256.0	7.0	7.0	32.0	0.0	0.0	0.0	0.0	1.0	1.0	650.0
3322	1.0	12.0	12.0	32.0	3.0	3.0	16.0	1.0	0.0	1.0	0.0	2.0	2.0	75.0
3323	1.0	6.0	6.0	16.0	1.0	1.0	512.0	0.0	0.0	0.0	0.0	2.0	2.0	1158.0
3324	1.0	3.0	3.0	512.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	2.0	2.0	193.0
3325	1.0	224.0	224.0	3.0	7.0	7.0	16.0	0.0	0.0	0.0	0.0	2.0	2.0	1587.0
3326	1.0	109.0	109.0	16.0	7.0	7.0	64.0	3.0	3.0	3.0	3.0	1.0	1.0	4094.0
3327	1.0	109.0	109.0	64.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	2.0	2.0	492.0
3328	1.0	55.0	55.0	16.0	1.0	1.0	32.0	0.0	0.0	0.0	0.0	2.0	2.0	193.0
3329	1.0	28.0	28.0	32.0	5.0	5.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	161.0
3330	1.0	24.0	24.0	16.0	7.0	7.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	959.0
3331	1.0	18.0	18.0	256.0	7.0	7.0	32.0	0.0	0.0	0.0	0.0	1.0	1.0	673.0
3332	1.0	12.0	12.0	32.0	3.0	3.0	16.0	1.0	0.0	1.0	0.0	2.0	2.0	78.0
3333	1.0	6.0	6.0	16.0	1.0	1.0	512.0	0.0	0.0	0.0	0.0	2.0	2.0	1129.0
3334	1.0	3.0	3.0	512.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	2.0	2.0	194.0
3335	1.0	224.0	224.0	3.0	7.0	7.0	16.0	0.0	0.0	0.0	0.0	2.0	2.0	1543.0
3336	1.0	109.0	109.0	16.0	7.0	7.0	64.0	3.0	3.0	3.0	3.0	1.0	1.0	3892.0
3337	1.0	109.0	109.0	64.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	2.0	2.0	506.0
3338	1.0	55.0	55.0	16.0	1.0	1.0	32.0	0.0	0.0	0.0	0.0	2.0	2.0	189.0
3339	1.0	28.0	28.0	32.0	5.0	5.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	171.0
3340	1.0	24.0	24.0	16.0	7.0	7.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	954.0
3341	1.0	18.0	18.0	256.0	7.0	7.0	32.0	0.0	0.0	0.0	0.0	1.0	1.0	639.0
3342	1.0	12.0	12.0	32.0	3.0	3.0	16.0	1.0	0.0	1.0	0.0	2.0	2.0	83.0
3343	1.0	6.0	6.0	16.0	1.0	1.0	512.0	0.0	0.0	0.0	0.0	2.0	2.0	1114.0
3344	1.0	3.0	3.0	512.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	2.0	2.0	169.0
3345	1.0	224.0	224.0	3.0	7.0	7.0	16.0	0.0	0.0	0.0	0.0	2.0	2.0	1540.0
3346	1.0	109.0	109.0	16.0	7.0	7.0	64.0	3.0	3.0	3.0	3.0	1.0	1.0	3990.0
3347	1.0	109.0	109.0	64.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	2.0	2.0	462.0
3348	1.0	55.0	55.0	16.0	1.0	1.0	32.0	0.0	0.0	0.0	0.0	2.0	2.0	183.0
3349	1.0	28.0	28.0	32.0	5.0	5.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	191.0
3350	1.0	24.0	24.0	16.0	7.0	7.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	940.0
3351	1.0	18.0	18.0	256.0	7.0	7.0	32.0	0.0	0.0	0.0	0.0	1.0	1.0	674.0
3352	1.0	12.0	12.0	32.0	3.0	3.0	16.0	1.0	0.0	1.0	0.0	2.0	2.0	60.0
3353	1.0	6.0	6.0	16.0	1.0	1.0	512.0	0.0	0.0	0.0	0.0	2.0	2.0	1128.0
3354	1.0	3.0	3.0	512.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	2.0	2.0	177.0
3355	1.0	224.0	224.0	3.0	7.0	7.0	16.0	0.0	0.0	0.0	0.0	2.0	2.0	1344.0
3356	1.0	109.0	109.0	16.0	7.0	7.0	64.0	3.0	3.0	3.0	3.0	1.0	1.0	3875.0
3357	1.0	109.0	109.0	64.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	2.0	2.0	470.0
3358	1.0	55.0	55.0	16.0	1.0	1.0	32.0	0.0	0.0	0.0	0.0	2.0	2.0	177.0
3359	1.0	28.0	28.0	32.0	5.0	5.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	161.0
3360	1.0	24.0	24.0	16.0	7.0	7.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	938.0
3361	1.0	18.0	18.0	256.0	7.0	7.0	32.0	0.0	0.0	0.0	0.0	1.0	1.0	639.0
3362	1.0	12.0	12.0	32.0	3.0	3.0	16.0	1.0	0.0	1.0	0.0	2.0	2.0	68.0
3363	1.0	6.0	6.0	16.0	1.0	1.0	512.0	0.0	0.0	0.0	0.0	2.0	2.0	1113.0
3364	1.0	3.0	3.0	512.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	2.0	2.0	171.0
3365	1.0	224.0	224.0	3.0	7.0	7.0	16.0	0.0	0.0	0.0	0.0	2.0	2.0	1598.0
3366	1.0	109.0	109.0	16.0	7.0	7.0	64.0	3.0	3.0	3.0	3.0	1.0	1.0	4024.0
3367	1.0	109.0	109.0	64.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	2.0	2.0	501.0
3368	1.0	55.0	55.0	16.0	1.0	1.0	32.0	0.0	0.0	0.0	0.0	2.0	2.0	191.0
3369	1.0	28.0	28.0	32.0	5.0	5.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	164.0
3370	1.0	24.0	24.0	16.0	7.0	7.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	913.0
3371	1.0	18.0	18.0	256.0	7.0	7.0	32.0	0.0	0.0	0.0	0.0	1.0	1.0	619.0
3372	1.0	12.0	12.0	32.0	3.0	3.0	16.0	1.0	0.0	1.0	0.0	2.0	2.0	77.0
3373	1.0	6.0	6.0	16.0	1.0	1.0	512.0	0.0	0.0	0.0	0.0	2.0	2.0	1082.0
3374	1.0	3.0	3.0	512.0	1.0	1.0	64.0	0.0	0.0	0.0	0.0	2.0	2.0	173.0
3375	1.0	224.0	224.0	3.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	1989.0
3376	1.0	224.0	224.0	16.0	5.0	5.0	16.0	2.0	1.0	2.0	1.0	2.0	2.0	3417.0
3377	1.0	112.0	112.0	16.0	3.0	3.0	64.0	1.0	0.0	1.0	0.0	2.0	2.0	2711.0
3378	1.0	56.0	56.0	64.0	5.0	5.0	64.0	0.0	0.0	0.0	0.0	2.0	2.0	2124.0
3379	1.0	26.0	26.0	64.0	3.0	3.0	64.0	1.0	1.0	1.0	1.0	1.0	1.0	601.0
3380	1.0	26.0	26.0	64.0	1.0	1.0	512.0	0.0	0.0	0.0	0.0	1.0	1.0	3373.0
3381	1.0	26.0	26.0	512.0	7.0	7.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	12518.0
3382	1.0	20.0	20.0	256.0	3.0	3.0	128.0	1.0	1.0	1.0	1.0	1.0	1.0	2118.0
3383	1.0	20.0	20.0	128.0	7.0	7.0	64.0	0.0	0.0	0.0	0.0	1.0	1.0	687.0
3384	1.0	14.0	14.0	64.0	7.0	7.0	1024.0	3.0	2.0	3.0	2.0	2.0	2.0	5402.0
3385	1.0	224.0	224.0	3.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	1864.0
3386	1.0	224.0	224.0	16.0	5.0	5.0	16.0	2.0	1.0	2.0	1.0	2.0	2.0	3469.0
3387	1.0	112.0	112.0	16.0	3.0	3.0	64.0	1.0	0.0	1.0	0.0	2.0	2.0	2654.0
3388	1.0	56.0	56.0	64.0	5.0	5.0	64.0	0.0	0.0	0.0	0.0	2.0	2.0	2092.0
3389	1.0	26.0	26.0	64.0	3.0	3.0	64.0	1.0	1.0	1.0	1.0	1.0	1.0	626.0
3390	1.0	26.0	26.0	64.0	1.0	1.0	512.0	0.0	0.0	0.0	0.0	1.0	1.0	3412.0
3391	1.0	26.0	26.0	512.0	7.0	7.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	12955.0
3392	1.0	20.0	20.0	256.0	3.0	3.0	128.0	1.0	1.0	1.0	1.0	1.0	1.0	2074.0
3393	1.0	20.0	20.0	128.0	7.0	7.0	64.0	0.0	0.0	0.0	0.0	1.0	1.0	678.0
3394	1.0	14.0	14.0	64.0	7.0	7.0	1024.0	3.0	2.0	3.0	2.0	2.0	2.0	5658.0
3395	1.0	224.0	224.0	3.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	1870.0
3396	1.0	224.0	224.0	16.0	5.0	5.0	16.0	2.0	1.0	2.0	1.0	2.0	2.0	3483.0
3397	1.0	112.0	112.0	16.0	3.0	3.0	64.0	1.0	0.0	1.0	0.0	2.0	2.0	2676.0
3398	1.0	56.0	56.0	64.0	5.0	5.0	64.0	0.0	0.0	0.0	0.0	2.0	2.0	2071.0
3399	1.0	26.0	26.0	64.0	3.0	3.0	64.0	1.0	1.0	1.0	1.0	1.0	1.0	606.0
3400	1.0	26.0	26.0	64.0	1.0	1.0	512.0	0.0	0.0	0.0	0.0	1.0	1.0	3378.0
3401	1.0	26.0	26.0	512.0	7.0	7.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	12502.0
3402	1.0	20.0	20.0	256.0	3.0	3.0	128.0	1.0	1.0	1.0	1.0	1.0	1.0	2120.0
3403	1.0	20.0	20.0	128.0	7.0	7.0	64.0	0.0	0.0	0.0	0.0	1.0	1.0	691.0
3404	1.0	14.0	14.0	64.0	7.0	7.0	1024.0	3.0	2.0	3.0	2.0	2.0	2.0	5548.0
3405	1.0	224.0	224.0	3.0	1.0	1.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	1874.0
3406	1.0	224.0	224.0	16.0	5.0	5.0	16.0	2.0	1.0	2.0	1.0	2.0	2.0	3455.0
3407	1.0	112.0	112.0	16.0	3.0	3.0	64.0	1.0	0.0	1.0	0.0	2.0	2.0	2683.0
3408	1.0	56.0	56.0	64.0	5.0	5.0	64.0	0.0	0.0	0.0	0.0	2.0	2.0	2149.0
3409	1.0	26.0	26.0	64.0	3.0	3.0	64.0	1.0	1.0	1.0	1.0	1.0	1.0	641.0
3410	1.0	26.0	26.0	64.0	1.0	1.0	512.0	0.0	0.0	0.0	0.0	1.0	1.0	3431.0
