	BN2_C	BN2_H	BN2_W	time_cost
976	224.0	28.0	28.0	331.0
977	128.0	28.0	28.0	169.0
978	256.0	28.0	28.0	365.0
979	288.0	28.0	28.0	433.0
980	320.0	28.0	28.0	551.0
981	352.0	28.0	28.0	462.0
982	384.0	28.0	28.0	536.0
983	416.0	28.0	28.0	645.0
984	448.0	28.0	28.0	688.0
985	480.0	28.0	28.0	676.0
986	512.0	28.0	28.0	822.0
987	256.0	14.0	14.0	101.0
988	288.0	14.0	14.0	110.0
989	320.0	14.0	14.0	164.0
990	352.0	14.0	14.0	125.0
991	384.0	14.0	14.0	139.0
992	416.0	14.0	14.0	147.0
993	448.0	14.0	14.0	162.0
994	480.0	14.0	14.0	163.0
995	512.0	14.0	14.0	175.0
996	544.0	14.0	14.0	179.0
997	576.0	14.0	14.0	212.0
998	608.0	14.0	14.0	199.0
999	640.0	14.0	14.0	232.0
1000	672.0	14.0	14.0	257.0
1001	704.0	14.0	14.0	219.0
1002	736.0	14.0	14.0	272.0
1003	768.0	14.0	14.0	299.0
1004	800.0	14.0	14.0	256.0
1005	832.0	14.0	14.0	300.0
1006	864.0	14.0	14.0	314.0
1007	896.0	14.0	14.0	346.0
1008	928.0	14.0	14.0	357.0
1009	960.0	14.0	14.0	337.0
1010	992.0	14.0	14.0	322.0
1011	1024.0	14.0	14.0	403.0
1012	512.0	7.0	7.0	54.0
1013	544.0	7.0	7.0	66.0
1014	576.0	7.0	7.0	53.0
1015	608.0	7.0	7.0	56.0
1016	640.0	7.0	7.0	66.0
1017	672.0	7.0	7.0	71.0
1018	704.0	7.0	7.0	76.0
1019	736.0	7.0	7.0	71.0
1020	768.0	7.0	7.0	83.0
1021	800.0	7.0	7.0	81.0
1022	832.0	7.0	7.0	80.0
1023	864.0	7.0	7.0	93.0
1024	896.0	7.0	7.0	90.0
1025	928.0	7.0	7.0	101.0
1026	960.0	7.0	7.0	95.0
1027	992.0	7.0	7.0	92.0
1028	7.0	7.0	1024.0	106.0
1029	64.0	56.0	56.0	365.0
1030	96.0	56.0	56.0	533.0
1031	128.0	56.0	56.0	768.0
1032	160.0	56.0	56.0	856.0
1033	192.0	56.0	56.0	1126.0
1034	224.0	56.0	56.0	1422.0
1035	256.0	56.0	56.0	1381.0
1036	128.0	28.0	28.0	174.0
1037	160.0	28.0	28.0	216.0
1038	192.0	28.0	28.0	277.0
1039	224.0	28.0	28.0	404.0
1040	128.0	28.0	28.0	172.0
